cents,sethares
0,1.1151974700710605
1,1.5743631884969411
2,1.6574326031451825
3,1.7368843847128677
4,1.8122053142097663
5,1.8845884543027096
6,1.9549360997543537
7,2.0209727643101028
8,2.0844786436473393
9,2.144664429896972
10,2.202321108613624
11,2.256766118886126
12,2.309266756927025
13,2.3594205241675326
14,2.4067289961557474
15,2.452741840653494
16,2.495632091278996
17,2.536834165208479
18,2.5755670376723208
19,2.6120567096278364
20,2.647409426442525
21,2.680279151812002
22,2.7122511065331008
23,2.7416575364693885
24,2.7698807248968857
25,2.7961058188341177
26,2.8208076852580604
27,2.8444418370618934
28,2.8661881039470383
29,2.887476199107529
30,2.9068098976558012
31,2.9248410637254842
32,2.941643215306076
33,2.957329457862292
34,2.9723896905239844
35,2.9856880503334104
36,2.9982490149499355
37,3.0094569251944203
38,3.0200184869237945
39,3.029368023804016
40,3.038392993850569
41,3.0461985201618536
42,3.052942646475713
43,3.0590778959625773
44,3.0647130361568427
45,3.0691113732848856
46,3.072941659388876
47,3.075939638147377
48,3.078323746929774
49,3.0803309633044926
50,3.081403193907179
51,3.0817347479030346
52,3.081551270988298
53,3.0810178655727354
54,3.0796254646786685
55,3.0776258372081977
56,3.075403355563518
57,3.0729784332383807
58,3.0700512818726473
59,3.0667119034587063
60,3.0631553884873934
61,3.059452413792702
62,3.0554094894395436
63,3.050847474064874
64,3.046415927371295
65,3.04169514926421
66,3.036721837122626
67,3.0315481319116806
68,3.02613306042228
69,3.0208472525752588
70,3.015063582697286
71,3.0091218725647684
72,3.0035530421141465
73,2.99732766096944
74,2.991006243004659
75,2.985177389434625
76,2.978670684620613
77,2.9718843623753393
78,2.9659326125416694
79,2.959438074447474
80,2.9524791544932314
81,2.9458644043173434
82,2.9395491829155684
83,2.932782516603509
84,2.925618313913563
85,2.9189153547837856
86,2.912569563949426
87,2.9058219299108314
88,2.8985971322511657
89,2.8913331150436106
90,2.885284458484791
91,2.8786692274285093
92,2.8717139539078853
93,2.864324253904042
94,2.85738712563609
95,2.8513599657825095
96,2.8449427108232177
97,2.8381018947800505
98,2.830703182058286
99,2.823046522420057
100,2.817541620441517
101,2.811606649790347
102,2.805197211857147
103,2.7982793854641663
104,2.7908483786191
105,2.783230552926495
106,2.778072275728557
107,2.7725295477258314
108,2.766468458022559
109,2.7598774012766474
110,2.752841618847575
111,2.745338964471147
112,2.7383924793720844
113,2.7335311130715865
114,2.728307811408985
115,2.7225760128332013
116,2.716469026598533
117,2.7101086618223342
118,2.7032827947644154
119,2.6959172783776046
120,2.690372578885026
121,2.6863898534743664
122,2.681705173998974
123,2.676659796660818
124,2.6712568161920247
125,2.6655325006175286
126,2.6594847483518618
127,2.652763193154599
128,2.645565053995899
129,2.6413825910123756
130,2.638324279293473
131,2.6345809832967113
132,2.6303705590748394
133,2.625564569100437
134,2.620763041326094
135,2.615570311803286
136,2.6098076272124784
137,2.6035067323282726
138,2.596650197949527
139,2.5917632437964158
140,2.5898672714856357
141,2.5873365260848846
142,2.584315057617636
143,2.58061886641909
144,2.576316120039662
145,2.5721239867920023
146,2.5677294550271688
147,2.5626692391075188
148,2.5571883668966597
149,2.5509388013116467
150,2.5442965411707714
151,2.5394376315060825
152,2.538529277482374
153,2.537239380464745
154,2.535120464910395
155,2.53259706527078
156,2.5292825813297135
157,2.525579563663637
158,2.521719743396521
159,2.5181094769824175
160,2.5137333645828055
161,2.508996404759704
162,2.503775692060816
163,2.4977729845683405
164,2.491282963111967
165,2.426785868251661
166,2.4845846084094116
167,2.4847143301713497
168,2.4838896352249136
169,2.4827260569761695
170,2.4807418230572043
171,2.4783527793603866
172,2.4755819458196284
173,2.4720872154771842
174,2.4693402137642675
175,2.4663708772884068
176,2.4626730312555347
177,2.458736094330933
178,2.4542059372587106
179,2.4490143685270325
180,2.4432968492804386
181,2.4367352517417378
182,2.4298225557922755
183,2.428149005581758
184,2.429988498646651
185,2.431368811679351
186,2.4319560053244933
187,2.431827363711665
188,2.431257584475984
189,2.4298622241622816
190,2.4282825953264413
191,2.426229421824104
192,2.4234548831634224
193,2.421003408952978
194,2.419374537995557
195,2.4170252038934863
196,2.413878353554708
197,2.410632126846614
198,2.4069984478308375
199,2.4025937447755252
200,2.397539141917111
201,2.3918495940700195
202,2.3854286722679423
203,2.378306465636483
204,2.371566061199889
205,2.3757180799575366
206,2.3790010405003117
207,2.3815167453909654
208,2.3835716198305934
209,2.3848545437144444
210,2.385368589851755
211,2.3853383463393913
212,2.3846530306261244
213,2.383901849872289
214,2.382602910291325
215,2.3807404536703776
216,2.378243333837262
217,2.3760700844401543
218,2.375374808379657
219,2.374011444603294
220,2.372210888506842
221,2.3695853603559893
222,2.3668559109463483
223,2.363833414713236
224,2.36009019568708
225,2.3559188279933094
226,2.350859314748875
227,2.345151937609551
228,2.338751342920265
229,2.3315400237072113
230,2.323906026669898
231,2.3153390057048857
232,2.3186028322669903
233,2.3236197938310856
234,2.32810952963319
235,2.3319713579506263
236,2.3350138172396826
237,2.337233894945433
238,2.3388725807519988
239,2.339934841368022
240,2.3405129526543056
241,2.3406611686464287
242,2.3400824375352545
243,2.3400297864127664
244,2.339225264261714
245,2.33784344984714
246,2.3358457427172956
247,2.333178878559297
248,2.3310896787194926
249,2.331484794081957
250,2.331116287175626
251,2.3301589976161368
252,2.3285106473614587
253,2.3262847164316796
254,2.323516293052558
255,2.3214368107793666
256,2.318762396102187
257,2.315194256562441
258,2.3116377907979793
259,2.3072280106874947
260,2.30243713134699
261,2.2969587788595627
262,2.290629888340189
263,2.2837763603114434
264,2.276042622548309
265,2.2676880572676246
266,2.2584665847305443
267,2.2511100745809713
268,2.258815903111044
269,2.2659598401191707
270,2.2722125453855004
271,2.2778525823989266
272,2.2828005440516104
273,2.2868392042186008
274,2.2903516465422564
275,2.2931707750168
276,2.2954554929903446
277,2.2970485207141476
278,2.29836390590162
279,2.2993845827061636
280,2.299754619868538
281,2.299448430835493
282,2.299783597961932
283,2.3002145162390755
284,2.2999535789522967
285,2.2990076548832437
286,2.297438148952436
287,2.2952029061896755
288,2.2923202575075963
289,2.288766225548439
290,2.289323220820089
291,2.2905069729277896
292,2.2910479706800744
293,2.290894191014126
294,2.290094654296731
295,2.288926005125824
296,2.2871503707887655
297,2.2846664700718504
298,2.282725339944221
299,2.2813248491434988
300,2.2792577356219073
301,2.276536215483619
302,2.2731971910357607
303,2.2701365195955843
304,2.266374928074305
305,2.2620751215553234
306,2.257187560944455
307,2.251810702558856
308,2.245661799429415
309,2.2385791778805095
310,2.2310949549906325
311,2.2226549168442857
312,2.2136323060777787
313,2.203719806556444
314,2.193189819930176
315,2.181877226355415
316,2.1780173814478303
317,2.188201256993947
318,2.197842088328774
319,2.206609314130816
320,2.2144788180615915
321,2.221824636749228
322,2.2282823355973354
323,2.2341596507574653
324,2.2392999327139465
325,2.2436731434044024
326,2.247446711661933
327,2.2504687690017873
328,2.252995724441183
329,2.255246412757542
330,2.2568636817718395
331,2.2581350468915997
332,2.2596442503481553
333,2.2605613546988517
334,2.2608011700307222
335,2.2604101118020856
336,2.259429413006221
337,2.260462698990319
338,2.261432092116851
339,2.261665080504027
340,2.2612429581023203
341,2.260515906280119
342,2.2595024752426425
343,2.2578367581902525
344,2.255500625337013
345,2.252522272194756
346,2.2488865391886494
347,2.2446610919564476
348,2.24472686886308
349,2.2475501891280283
350,2.249702357584539
351,2.2512729317907643
352,2.2522126184309395
353,2.252575688082782
354,2.2522969833403335
355,2.2517395101293967
356,2.2510112113564267
357,2.249612662545694
358,2.2475308339899676
359,2.2447871590457287
360,2.2435161836881403
361,2.243318519733211
362,2.242445800714444
363,2.241020509729742
364,2.2388040695524127
365,2.236102110911193
366,2.2329901338206293
367,2.2307066818502213
368,2.2277905595543244
369,2.2241979268285386
370,2.2201207693897307
371,2.2159448161863553
372,2.211257189551577
373,2.206015154803306
