cents,sethares
0,1.067136481806202
1,1.1520961504330562
2,1.233321518323431
3,1.3109460582392998
4,1.3850987515939426
5,1.4559042189009328
6,1.523482845945459
7,1.587950905790512
8,1.649420676725393
9,1.7080005562620528
10,1.763795171279422
11,1.816905484414018
12,1.8674288967906192
13,1.9154593471841408
14,1.9610874108199827
15,2.0044004202671606
16,2.0454825500042566
17,2.084414930601033
18,2.121275771579188
19,2.15614048849839
20,2.1890818246792314
21,2.2201700234841346
22,2.24947294258934
23,2.277056167530778
24,2.302983211348373
25,2.3273155074450997
26,2.350112617671387
27,2.3714328957540918
28,2.39133194349252
29,2.4098644435366907
30,2.427083878077265
31,2.4430421234688975
32,2.4577889222398137
33,2.47137079510204
34,2.483842765009474
35,2.4952398084665965
36,2.5056215946556604
37,2.515018441336287
38,2.5234736421035104
39,2.5310396055121056
40,2.5377523871545864
41,2.5436469647976785
42,2.5487613872414183
43,2.5531316364065155
44,2.556790922045208
45,2.559768695730159
46,2.562132249547766
47,2.563895412443041
48,2.565071938699674
49,2.56567412165505
50,2.5657697442282337
51,2.565425071206665
52,2.56455563397228
53,2.5632593480435704
54,2.5616089318555684
55,2.559421041819126
56,2.557078199977947
57,2.5542141395715543
58,2.5511647712764582
59,2.547685566828756
60,2.5440504984545482
61,2.539984950256338
62,2.535890785597226
63,2.5312208304448243
64,2.5268047774473286
65,2.521794001346232
66,2.5168606668613673
67,2.511681794987681
68,2.506035214508344
69,2.5008496799159357
70,2.4950976355415238
71,2.489199697031597
72,2.483610397810481
73,2.4774782414328365
74,2.4712506123206017
75,2.4654745564448337
76,2.4591633417900214
77,2.452358584331893
78,2.4466364997858783
79,2.4403533764070775
80,2.4335518865245542
81,2.427082011068103
82,2.4210910498394083
83,2.414580542663912
84,2.407538899420996
85,2.4011152516717686
86,2.3951587052570407
87,2.3886805759520158
88,2.3817058009578247
89,2.374647749640476
90,2.3690734671347244
91,2.3628986752213215
92,2.356309007695382
93,2.349152830835429
94,2.3425656119128115
95,2.3371618775740943
96,2.331152877197321
97,2.324755369479519
98,2.317814884507756
99,2.3104013812851263
100,2.3056297104899115
101,2.3002264519791273
102,2.2942676879179866
103,2.287995178557223
104,2.281117506518225
105,2.273767161510803
106,2.2695306606795214
107,2.26464147648249
108,2.2591481400174365
109,2.2533701756058924
110,2.247084596366327
111,2.240164871269566
112,2.2337930058004485
113,2.2300642660977195
114,2.2256657295327424
115,2.2206632339638492
116,2.2153358262174736
117,2.209636235844884
118,2.2033299705990848
119,2.1963412077081346
120,2.191572065613511
121,2.1884219557394777
122,2.1845852567602164
123,2.1801494682190485
124,2.1752788305868336
125,2.170280885682289
126,2.1646879778417216
127,2.1584373831742756
128,2.1514736337671287
129,2.148034297221766
130,2.1456772441083967
131,2.142612484451154
132,2.138928285815463
133,2.1346230063340714
134,2.130390478412345
135,2.125690946716914
136,2.1204613438343927
137,2.1145356510865385
138,2.10787490954569
139,2.1034672390364544
140,2.1023303594060385
141,2.100450823338756
142,2.0978655240912225
143,2.094716739239198
144,2.090928598977258
145,2.0872712012570918
146,2.0833492544734167
147,2.078861226019418
148,2.0737685289913794
149,2.0679588249712566
150,2.061387044711735
151,2.0570092886350793
152,2.057063818921864
153,2.0563484672757357
154,2.054882775857215
155,2.0527378753311214
156,2.050149891335704
157,2.0468683316662526
158,2.043711902227187
159,2.0406560185383835
160,2.036886709543341
161,2.0327354789395224
162,2.027898757506986
163,2.022325242295057
164,2.015968041502164
165,2.00881427961795
166,2.0103843778979806
167,2.0111966214759534
168,2.0112214425574226
169,2.010490730465001
170,2.0091128467389052
171,2.007273432138347
172,2.004899695473141
173,2.00176531229429
174,1.9995214695052614
175,1.9971059891480216
176,1.9939470964677652
177,1.99049182489663
178,1.9864266821134589
179,1.9817078116256641
